,long,lat,address,neighborhood
1302,-93.60654319999999,42.0347237,"1302 Maxwell Ave, Ames, IA 50010, USA",NAmes
1303,-93.606554,42.0350873,"1314 Maxwell Ave, Ames, IA 50010, USA",NAmes
1304,-93.6065873,42.0352871,"1326 Maxwell Ave, Ames, IA 50010, USA",NAmes
1305,-93.6051921,42.03799069999999,"1537 Linden Dr, Ames, IA 50010, USA",NAmes
1306,-93.6051864,42.0377578,"1531 Linden Dr, Ames, IA 50010, USA",NAmes
1307,-93.60413989999999,42.038319,"1603 Meadowlane Ave #1605, Ames, IA 50010, USA",NAmes
1308,-93.60407239999999,42.03573220000001,"1409 Meadowlane Ave, Ames, IA 50010, USA",NAmes
1309,-93.6046659,42.0374519,"1522 Linden Dr, Ames, IA 50010, USA",NAmes
1310,-93.6047055,42.0376824,"1528 Linden Dr, Ames, IA 50010, USA",NAmes
1311,-93.6047055,42.0378756,"1534 Linden Dr, Ames, IA 50010, USA",NAmes
1312,-93.6035383,42.0379701,"1534 Meadowlane Ave, Ames, IA 50010, USA",NAmes
1313,-93.6035186,42.0371402,"1512 Meadowlane Ave, Ames, IA 50010, USA",NAmes
1314,-93.6035103,42.0365743,"1434 Meadowlane Ave, Ames, IA 50010, USA",NAmes
1315,-93.60350389999999,42.0358309,"1412 Meadowlane Ave, Ames, IA 50010, USA",NAmes
1316,-93.60352569999999,42.0354997,"1402 Meadowlane Ave, Ames, IA 50010, USA",NAmes
1317,-93.6035186,42.034977,"1308 Meadowlane Ave, Ames, IA 50010, USA",NAmes
1318,-93.6052989,42.0351916,"510 E 14th St, Ames, IA 50010, USA",NAmes
1319,-93.6045472,42.0350606,"608 E 14th St, Ames, IA 50010, USA",NAmes
1320,-93.604055,42.034764,"619 E 13th St, Ames, IA 50010, USA",NAmes
1321,-93.60458679999999,42.0347504,"607 E 13th St, Ames, IA 50010, USA",NAmes
1322,-93.5824034,42.0345092,"E 13th St, Ames, IA 50010, USA",NAmes
1323,-93.61982119999999,42.0342334,"626 13th St, Ames, IA 50010, USA",OldTown
1324,-93.61934240000001,42.0342762,"618 13th St, Ames, IA 50010, USA",OldTown
1325,-93.6187473,42.033452,"1203 Wilson Ave, Ames, IA 50010, USA",OldTown
1326,-93.6180205,42.0342708,"518 13th St, Ames, IA 50010, USA",OldTown
1327,-93.6174071,42.03376859999999,"1211 Clark Ave, Ames, IA 50010, USA",OldTown
1328,-93.6160319,42.0337249,"1211 Burnett Ave, Ames, IA 50010, USA",OldTown
1329,-93.61589339999999,42.0334395,"1203 Burnett Ave, Ames, IA 50010, USA",OldTown
1330,-93.6187527,42.0322967,"1103 Wilson Ave, Ames, IA 50010, USA",OldTown
1331,-93.61906929999999,42.0322869,"611 11th St, Ames, IA 50010, USA",OldTown
1332,-93.61955100000002,42.03243700000001,"621 11th St #619, Ames, IA 50010, USA",OldTown
1333,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1334,-93.6174071,42.0329187,"1121 Clark Ave, Ames, IA 50010, USA",OldTown
1335,-93.6174071,42.032262,"1103 Clark Ave, Ames, IA 50010, USA",OldTown
1336,-93.61649690000002,42.0330632,"418 12th St, Ames, IA 50010, USA",OldTown
1337,-93.61589649999999,42.0330778,"1127 Burnett Ave, Ames, IA 50010, USA",OldTown
1338,-93.6158638,42.0325809,"1111 Burnett Ave, Ames, IA 50010, USA",OldTown
1339,-93.61582419999999,42.0322731,"1103 Burnett Ave, Ames, IA 50010, USA",OldTown
1340,-93.6167344,42.0327467,"1112 Clark Ave, Ames, IA 50010, USA",OldTown
1341,-93.6167739,42.03309309999999,"1126 Clark Ave, Ames, IA 50010, USA",OldTown
1342,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1343,-93.6187329,42.031776,"1013 Wilson Ave, Ames, IA 50010, USA",OldTown
1344,-93.61880719999999,42.0314109,"1003 Wilson Ave, Ames, IA 50010, USA",OldTown
1345,-93.61906929999999,42.0314757,"611 10th St, Ames, IA 50010, USA",OldTown
1346,-93.6195535,42.0314085,"619 10th St, Ames, IA 50010, USA",OldTown
1347,-93.6200808,42.0314383,"1004 Grand Ave, Ames, IA 50010, USA",OldTown
1348,-93.620085,42.0315967,"1010 Grand Ave, Ames, IA 50010, USA",OldTown
1349,-93.6200191,42.0317935,"1012 Grand Ave, Ames, IA 50010, USA",OldTown
1350,-93.6173675,42.0316065,"1009 Clark Ave, Ames, IA 50010, USA",OldTown
1351,-93.617648,42.031501,"511 10th St #513, Ames, IA 50010, USA",OldTown
1352,-93.6164178,42.0314045,"417 10th St, Ames, IA 50010, USA",OldTown
1353,-93.619742,42.0311455,"626 10th St, Ames, IA 50010, USA",OldTown
1354,-93.61889959999999,42.0304682,"607 9th St #609, Ames, IA 50010, USA",OldTown
1355,-93.6196035,42.0304351,"623 9th St, Ames, IA 50010, USA",OldTown
1356,-93.61986080000001,42.0304077,"627 9th St, Ames, IA 50010, USA",OldTown
1357,-93.62010409999999,42.0304738,"633 9th St, Ames, IA 50010, USA",OldTown
1358,-93.6199985,42.0307077,"912 Grand Ave # 914, Ames, IA 50010, USA",OldTown
1359,-93.61999929999999,42.0311181,"926 Grand Ave, Ames, IA 50010, USA",OldTown
1360,-93.6176878,42.0311094,"512 10th St, Ames, IA 50010, USA",OldTown
1361,-93.61768409999999,42.0303603,"509 9th St, Ames, IA 50010, USA",OldTown
1362,-93.61790309999999,42.0303909,"513 9th St, Ames, IA 50010, USA",OldTown
1363,-93.6180772,42.0308188,"916 Wilson Ave #918, Ames, IA 50010, USA",OldTown
1364,-93.6164178,42.0310955,"412 10th St, Ames, IA 50010, USA",OldTown
1365,-93.6143204,42.03440639999999,"1229 Kellogg Ave, Ames, IA 50010, USA",OldTown
1366,-93.61422739999999,42.0333949,"1203 Kellogg Ave, Ames, IA 50010, USA",OldTown
1367,-93.6152587,42.033753,"1212 Burnett Ave, Ames, IA 50010, USA",OldTown
1368,-93.6152702,42.0343765,"1230 Burnett Ave, Ames, IA 50010, USA",OldTown
1369,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1370,-93.6141622,42.0324026,"1107 Kellogg Ave, Ames, IA 50010, USA",OldTown
1371,-93.6145974,42.0323889,"311 11th St, Ames, IA 50010, USA",OldTown
1372,-93.61509600000001,42.032736,"1116 Burnett Ave #1118, Ames, IA 50010, USA",OldTown
1373,-93.6152482,42.0329048,"1122 Burnett Ave, Ames, IA 50010, USA",OldTown
1374,-93.61526169999999,42.0330581,"1126 Burnett Ave, Ames, IA 50010, USA",OldTown
1375,-93.6141622,42.0306641,"909 Kellogg Ave, Ames, IA 50010, USA",OldTown
1376,-93.6150327,42.0303663,"321 9th St, Ames, IA 50010, USA",OldTown
1377,-93.6152306,42.03063059999999,"910 Burnett Ave, Ames, IA 50010, USA",OldTown
1378,-93.6129404,42.0310356,"212 10th St #210, Ames, IA 50010, USA",OldTown
1379,-93.61130370000001,42.0303616,"111 9th St, Ames, IA 50010, USA",OldTown
1380,-93.6086428,42.0334183,"207 E 12th St, Ames, IA 50010, USA",OldTown
1381,-93.60870159999999,42.0336943,"1212 Carroll Ave, Ames, IA 50010, USA",OldTown
1382,-93.6087163,42.0338407,"1216 Carroll Ave, Ames, IA 50010, USA",OldTown
1383,-93.6087269,42.0339949,"1220 Carroll Ave, Ames, IA 50010, USA",OldTown
1384,-93.6086845,42.0341868,"1226 Carroll Ave, Ames, IA 50010, USA",OldTown
1385,-93.6074603,42.0333399,"1204 Stafford Ave, Ames, IA 50010, USA",OldTown
1386,-93.60762390000001,42.0342251,"1228 Stafford Ave, Ames, IA 50010, USA",OldTown
1387,-93.60813739999999,42.032353,"1105 Stafford Ave, Ames, IA 50010, USA",OldTown
1388,-93.6086421,42.032241,"1102 Carroll Ave, Ames, IA 50010, USA",OldTown
1389,-93.608662,42.03276839999999,"1120 Carroll Ave, Ames, IA 50010, USA",OldTown
1390,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1391,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1392,-93.60711889999999,42.0321986,"1101 Maxwell Ave, Ames, IA 50010, USA",OldTown
1393,-93.60757389999999,42.0323582,"1106 Stafford Ave, Ames, IA 50010, USA",OldTown
1394,-93.6076325,42.0328727,"1128 Stafford Ave, Ames, IA 50010, USA",OldTown
1395,-93.60761939999999,42.0330263,"1130 Stafford Ave, Ames, IA 50010, USA",OldTown
1396,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1397,-93.6091368,42.0318649,"1021 Carroll Ave, Ames, IA 50010, USA",OldTown
1398,-93.60920089999999,42.0311635,"925 Carroll Ave, Ames, IA 50010, USA",OldTown
1399,-93.6090973,42.0303209,"129 E 9th St, Ames, IA 50010, USA",OldTown
1400,-93.61028429999999,42.0307086,"916 Duff Ave, Ames, IA 50010, USA",OldTown
1401,-93.61031249999999,42.0310098,"922 Duff Ave, Ames, IA 50010, USA",OldTown
1402,-93.61028429999999,42.0311722,"926 Duff Ave, Ames, IA 50010, USA",OldTown
1403,-93.61028429999999,42.0312881,"930 Duff Ave, Ames, IA 50010, USA",OldTown
1404,-93.60830589999999,42.0318137,"210 E 11th St, Ames, IA 50010, USA",OldTown
1405,-93.6075546,42.0317392,"1010 Stafford Ave, Ames, IA 50010, USA",OldTown
1406,-93.6071054,42.0317334,"1009 Maxwell Ave, Ames, IA 50010, USA",OldTown
1407,-93.60709,42.03126700000001,"931 Maxwell Ave, Ames, IA 50010, USA",OldTown
1408,-93.60716459999999,42.0311427,"925 Maxwell Ave, Ames, IA 50010, USA",OldTown
1409,-93.6070008,42.0309255,"923 Maxwell Ave, Ames, IA 50010, USA",OldTown
1410,-93.60701999999999,42.0305985,"911 Maxwell Ave, Ames, IA 50010, USA",OldTown
1411,-93.60775199999999,42.030479,"223 E 9th St, Ames, IA 50010, USA",OldTown
1412,-93.61949609999999,42.0299924,"618 9th St, Ames, IA 50010, USA",OldTown
1413,-93.61866359999999,42.0294506,"813 Wilson Ave, Ames, IA 50010, USA",OldTown
1414,-93.6200191,42.0294369,"816 Grand Ave, Ames, IA 50010, USA",OldTown
1415,-93.620049,42.0300477,"832 Grand Ave, Ames, IA 50010, USA",OldTown
1416,-93.61728839999999,42.0298705,"825 Clark Ave, Ames, IA 50010, USA",OldTown
1417,-93.61728839999999,42.0293296,"809 Clark Ave, Ames, IA 50010, USA",OldTown
1418,-93.617882,42.0290405,"515 8th St, Ames, IA 50010, USA",OldTown
1419,-93.61811949999999,42.0296512,"820 Wilson Ave, Ames, IA 50010, USA",OldTown
1420,-93.61815899999999,42.0297659,"824 Wilson Ave, Ames, IA 50010, USA",OldTown
1421,-93.61811949999999,42.0300375,"830 Wilson Ave, Ames, IA 50010, USA",OldTown
1422,-93.61669479999999,42.0297733,"824 Clark Ave, Ames, IA 50010, USA",OldTown
1423,-93.61881199999999,42.0280648,"609 7th St, Ames, IA 50010, USA",OldTown
1424,-93.617328,42.0287102,"721 Clark Ave, Ames, IA 50010, USA",OldTown
1425,-93.617386,42.028287,"709 Clark Ave #709, Ames, IA 50010, USA",OldTown
1426,-93.61661559999999,42.0282304,"706 Clark Ave, Ames, IA 50010, USA",OldTown
1427,-93.61661559999999,42.0284236,"712 Clark Ave, Ames, IA 50010, USA",OldTown
1428,-93.61665520000001,42.02869279999999,"722 Clark Ave, Ames, IA 50010, USA",OldTown
1429,-93.6172488,42.0277082,"621 Clark Ave, Ames, IA 50010, USA",OldTown
1430,-93.6172488,42.0275537,"617 Clark Ave, Ames, IA 50010, USA",OldTown
1431,-93.6141226,42.0296223,"817 Kellogg Ave, Ames, IA 50010, USA",OldTown
1432,-93.6141226,42.02912,"803 Kellogg Ave, Ames, IA 50010, USA",OldTown
1433,-93.6150933,42.029109,"802 Burnett Ave, Ames, IA 50010, USA",OldTown
1434,-93.6152298,42.0299562,"828 Burnett Ave, Ames, IA 50010, USA",OldTown
1435,-93.612577,42.0299362,"829 Douglas Ave, Ames, IA 50010, USA",OldTown
1436,-93.6126444,42.02949160000001,"811 Douglas Ave, Ames, IA 50010, USA",OldTown
1437,-93.610907,42.0296782,"815 Duff Ave, Ames, IA 50010, USA",OldTown
1438,-93.6109097,42.0292196,"803 Duff Ave, Ames, IA 50010, USA",OldTown
1439,-93.61411869999999,42.0286489,"719 Kellogg Ave, Ames, IA 50010, USA",OldTown
1440,-93.61517119999999,42.0281019,"704 Burnett Ave, Ames, IA 50010, USA",OldTown
1441,-93.61246059999999,42.02867000000001,"719 Douglas Ave, Ames, IA 50010, USA",OldTown
1442,-93.6128022,42.0281061,"213 7th St, Ames, IA 50010, USA",OldTown
1443,-93.6130937,42.0281092,"219 7th St, Ames, IA 50010, USA",OldTown
1444,-93.613529,42.0281342,"700 Kellogg Ave, Ames, IA 50010, USA",OldTown
1445,-93.61121419999999,42.0287671,"114 8th St, Ames, IA 50010, USA",OldTown
1446,-93.6109973,42.0282079,"703 Duff Ave, Ames, IA 50010, USA",OldTown
1447,-93.6118374,42.0287379,"722 Douglas Ave, Ames, IA 50010, USA",OldTown
1448,-93.6148605,42.0277367,"322 7th St, Ames, IA 50010, USA",OldTown
1449,-93.61253119999999,42.0277776,"621 Douglas Ave #101, Ames, IA 50010, USA",OldTown
1450,-93.6100865,42.029324,"804 Duff Ave, Ames, IA 50010, USA",OldTown
1451,-93.60968079999999,42.0287878,"114 E 8th St, Ames, IA 50010, USA",OldTown
1452,-93.6091005,42.028851,"723 Carroll Ave, Ames, IA 50010, USA",OldTown
1453,-93.6096439,42.0282511,"115 E 7th St, Ames, IA 50010, USA",OldTown
1454,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1455,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1456,-93.6081667,42.0299183,"212 E 9th St, Ames, IA 50010, USA",OldTown
1457,-93.60747219999999,42.028517,"713 Crawford Ave, Ames, IA 50010, USA",OldTown
1458,-93.6076729,42.0282793,"217 E 7th St, Ames, IA 50010, USA",OldTown
1459,-93.60837099999999,42.02954,"818 Carroll Ave #816, Ames, IA 50010, USA",OldTown
1460,-93.608375,42.029704,"822 Carroll Ave, Ames, IA 50010, USA",OldTown
1461,-93.6069211,42.0285734,"712 Crawford Ave, Ames, IA 50010, USA",OldTown
1462,-93.60949289999999,42.0277973,"120 E 7th St, Ames, IA 50010, USA",OldTown
1463,-93.60757389999999,42.02741320000001,"223 E 6th St, Ames, IA 50010, USA",OldTown
1464,-93.60844290000001,42.0272326,"604 Carroll Ave, Ames, IA 50010, USA",OldTown
1465,-93.6085433,42.0276339,"618 Carroll Ave, Ames, IA 50010, USA",OldTown
1466,-93.60599440000001,42.0272423,"321 E 6th St, Ames, IA 50010, USA",OldTown
1467,-93.6062089,42.0272821,"317 E 6th St, Ames, IA 50010, USA",OldTown
1468,-93.60680239999999,42.0277271,"618 Crawford Ave, Ames, IA 50010, USA",OldTown
1469,-93.6062089,42.027823,"320 E 7th St, Ames, IA 50010, USA",OldTown
1470,-93.60830589999999,42.0263664,"508 Carroll Ave, Ames, IA 50010, USA",OldTown
1471,-93.60476159999999,42.0268084,"418 E 6th St, Ames, IA 50010, USA",OldTown
1472,-93.6045659,42.0268212,"422 E 6th St, Ames, IA 50010, USA",OldTown
1473,-93.6041516,42.0272307,"429 E 6th St, Ames, IA 50010, USA",OldTown
1474,-93.60434479999999,42.0272566,"425 E 6th St, Ames, IA 50010, USA",OldTown
1475,-93.6051169,42.0272403,"413 E 6th St, Ames, IA 50010, USA",OldTown
1476,-93.6070659,42.02351460000001,"115 Center Ave, Ames, IA 50010, USA",IDOTRR
1477,-93.63191309999999,42.0307812,"Ames, IA, USA",IDOTRR
1478,-93.6287266,42.0339916,"1239 Orchard Dr, Ames, IA 50010, USA",BrkSide
1479,-93.62864739999999,42.0335691,"1224 Orchard Dr, Ames, IA 50010, USA",BrkSide
1480,-93.6284891,42.03369,"Andy Larson, 1228 Orchard Dr, Ames, IA 50010, USA",BrkSide
1481,-93.6280141,42.0333573,"1111 Orchard Dr, Ames, IA 50010, USA",BrkSide
1482,-93.62821199999999,42.0333124,"1115 Orchard Dr, Ames, IA 50010, USA",BrkSide
1483,-93.62629749999999,42.0325567,"1036 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1484,-93.6259163,42.0319168,"1020 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1485,-93.62631209999999,42.0343381,"1212 13th St, Ames, IA 50010, USA",BrkSide
1486,-93.6259352,42.03438389999999,"1229 Northwestern Ave, Ames, IA 50010, USA",BrkSide
1487,-93.6259558,42.03369259999999,"1209 Northwestern Ave, Ames, IA 50010, USA",BrkSide
1488,-93.62654959999999,42.0319741,"1021 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1489,-93.62708339999999,42.03210319999999,"1010 Brookridge Ave, Ames, IA 50010, USA",BrkSide
1490,-93.62631209999999,42.0310931,"927 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1491,-93.6261933,42.0303242,"901 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1492,-93.6272224,42.0309099,"910 Brookridge Ave, Ames, IA 50010, USA",BrkSide
1493,-93.62742039999999,42.0309809,"914 Brookridge Ave, Ames, IA 50010, USA",BrkSide
1494,-93.63191309999999,42.0307812,"Ames, IA, USA",BrkSide
1495,-93.6249663,42.0338397,"1215 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1496,-93.62540609999999,42.0334021,"1202 Northwestern Ave, Ames, IA 50010, USA",BrkSide
1497,-93.62544129999999,42.03409509999999,"1222 Northwestern Ave, Ames, IA 50010, USA",BrkSide
1498,-93.62544129999999,42.034211,"1226 Northwestern Ave, Ames, IA 50010, USA",BrkSide
1499,-93.6254809,42.0344029,"1232 Northwestern Ave, Ames, IA 50010, USA",BrkSide
1500,-93.6238737,42.0336978,"1209 Marston Ave, Ames, IA 50010, USA",BrkSide
1501,-93.6244518,42.0337014,"1210 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1502,-93.62441220000001,42.033973,"1218 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1503,-93.6244337,42.0340839,"1222 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1504,-93.6244518,42.0342422,"1226 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1505,-93.62285209999999,42.034251,"1225 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1506,-93.62281879999999,42.0334396,"1201 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1507,-93.62331789999999,42.0334204,"1204 Marston Ave, Ames, IA 50010, USA",BrkSide
1508,-93.623368,42.033576,"1206 Marston Ave, Ames, IA 50010, USA",BrkSide
1509,-93.62338319999999,42.0342372,"1226 Marston Ave, Ames, IA 50010, USA",BrkSide
1510,-93.62338319999999,42.0343917,"1230 Marston Ave, Ames, IA 50010, USA",BrkSide
1511,-93.6217605,42.0339793,"1217 Harding Ave, Ames, IA 50010, USA",BrkSide
1512,-93.6217605,42.0337089,"1209 Harding Ave, Ames, IA 50010, USA",BrkSide
1513,-93.6217209,42.033517,"803 12th St, Ames, IA 50010, USA",BrkSide
1514,-93.62189579999999,42.0335052,"807 12th St, Ames, IA 50010, USA",BrkSide
1515,-93.6221157,42.033502,"811 12th St, Ames, IA 50010, USA",BrkSide
1516,-93.6222954,42.0338505,"1214 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1517,-93.62230330000001,42.0342304,"1226 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1518,-93.62068909999999,42.0337767,"1209 Grand Ave, Ames, IA 50010, USA",OldTown
1519,-93.6249268,42.0318708,"1015 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1520,-93.62488719999999,42.0317175,"1011 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1521,-93.62482490000001,42.0314805,"1005 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1522,-93.62388089999999,42.033097,"1125 Marston Ave, Ames, IA 50010, USA",BrkSide
1523,-93.6238726,42.03282799999999,"1119 Marston Ave, Ames, IA 50010, USA",BrkSide
1524,-93.6238185,42.0325624,"1113 Marston Ave, Ames, IA 50010, USA",BrkSide
1525,-93.6238482,42.0324166,"1109 Marston Ave, Ames, IA 50010, USA",BrkSide
1526,-93.6238185,42.03225339999999,"1103 Marston Ave, Ames, IA 50010, USA",BrkSide
1527,-93.62385809999999,42.0321362,"1023 Marston Ave, Ames, IA 50010, USA",BrkSide
1528,-93.62385809999999,42.0319817,"1017 Marston Ave, Ames, IA 50010, USA",BrkSide
1529,-93.6238185,42.0314035,"1003 Marston Ave, Ames, IA 50010, USA",BrkSide
1530,-93.6243726,42.0319655,"1018 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1531,-93.62441220000001,42.0321188,"1024 Curtiss Ave, Ames, IA 50010, USA",BrkSide
1532,-93.6228866,42.0328566,"1119 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1533,-93.6227895,42.0324403,"1109 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1534,-93.6227895,42.0319767,"1019 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1535,-93.6227895,42.0318608,"1015 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1536,-93.62322089999999,42.0318901,"1014 Marston Ave, Ames, IA 50010, USA",BrkSide
1537,-93.6233535,42.0321231,"1028 Marston Ave, Ames, IA 50010, USA",BrkSide
1538,-93.6217209,42.03286019999999,"1123 Harding Ave, Ames, IA 50010, USA",BrkSide
1539,-93.6217209,42.0325898,"1111 Harding Ave, Ames, IA 50010, USA",BrkSide
1540,-93.6217209,42.0321649,"1021 Harding Ave, Ames, IA 50010, USA",BrkSide
1541,-93.6217209,42.0318558,"1015 Harding Ave, Ames, IA 50010, USA",BrkSide
1542,-93.6217209,42.0315854,"1005 Harding Ave, Ames, IA 50010, USA",BrkSide
1543,-93.622275,42.0314521,"1004 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1544,-93.6222544,42.03198769999999,"1020 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1545,-93.6222951,42.0325665,"1112 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1546,-93.6206802,42.0329639,"1125 Grand Ave, Ames, IA 50010, USA",OldTown
1547,-93.62062829999999,42.03269299999999,"1115 Grand Ave, Ames, IA 50010, USA",OldTown
1548,-93.62065229999999,42.0321212,"1023 Grand Ave, Ames, IA 50010, USA",OldTown
1549,-93.6212319,42.031493,"717 10th St, Ames, IA 50010, USA",BrkSide
1550,-93.6211264,42.0324076,"1106 Harding Ave, Ames, IA 50010, USA",BrkSide
1551,-93.6246101,42.0310695,"1020 10th St, Ames, IA 50010, USA",BrkSide
1552,-93.62441220000001,42.0310757,"1018 10th St, Ames, IA 50010, USA",BrkSide
1553,-93.62443859999999,42.030802,"916 Northwestern Ave, Ames, IA 50010, USA",BrkSide
1554,-93.62191879999999,42.031077,"808 10th St, Ames, IA 50010, USA",BrkSide
1555,-93.6213647,42.03109440000001,"720 10th St, Ames, IA 50010, USA",BrkSide
1556,-93.6209188,42.0304471,"711 9th St, Ames, IA 50010, USA",OldTown
1557,-93.6222354,42.03083520000001,"918 Roosevelt Ave, Ames, IA 50010, USA",BrkSide
1558,-93.6260964,42.0299024,"829 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1559,-93.62615369999999,42.029746,"821 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1560,-93.627195,42.0294103,"816 Brookridge Ave, Ames, IA 50010, USA",BrkSide
1561,-93.62736749999999,42.030084,"836 Brookridge Ave, Ames, IA 50010, USA",BrkSide
1562,-93.6257638,42.0280738,"711 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1563,-93.62577050000002,42.0279173,"701 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1564,-93.62573359999999,42.0275884,"621 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1565,-93.6256788,42.0272497,"611 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1566,-93.6239768,42.0285397,"721 Northwestern Ave, Ames, IA 50010, USA",OldTown
1567,-93.62330399999999,42.0272473,"609 Northwestern Ave, Ames, IA 50010, USA",OldTown
1568,-93.6251247,42.0269581,"600 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1569,-93.6251642,42.0274205,"616 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1570,-93.6251642,42.0276137,"622 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1571,-93.6252865,42.0285625,"722 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1572,-93.6255205,42.02988180000001,"830 Ridgewood Ave, Ames, IA 50010, USA",BrkSide
1573,-93.62416929999999,42.0299707,"1012 9th St, Ames, IA 50010, USA",OldTown
1574,-93.6219583,42.0294531,"817 Hodge Ave, Ames, IA 50010, USA",OldTown
1575,-93.62190749999999,42.0291419,"807 Hodge Ave, Ames, IA 50010, USA",OldTown
1576,-93.6224531,42.0291092,"815 8th St, Ames, IA 50010, USA",OldTown
1577,-93.6210481,42.0290182,"713 8th St, Ames, IA 50010, USA",OldTown
1578,-93.6212855,42.0292812,"810 Hodge Ave, Ames, IA 50010, USA",OldTown
1579,-93.62085019999999,42.02863809999999,"712 8th St, Ames, IA 50010, USA",OldTown
1580,-93.6213589,42.0279622,"702 Hodge Ave, Ames, IA 50010, USA",OldTown
1581,-93.63191309999999,42.0307812,"Ames, IA, USA",OldTown
1582,-93.6218396,42.0272547,"611 Hodge Ave, Ames, IA 50010, USA",OldTown
1583,-93.6218396,42.0270616,"803 6th St, Ames, IA 50010, USA",OldTown
1584,-93.62263120000001,42.0272298,"606 Northwestern Ave, Ames, IA 50010, USA",OldTown
1585,-93.62877809999999,42.0253513,"303 N Russell Ave, Ames, IA 50010, USA",IDOTRR
1586,-93.6290746,42.0258984,"326 N Riverside Dr, Ames, IA 50010, USA",IDOTRR
1587,-93.62813279999999,42.0255111,"308 N Russell Ave, Ames, IA 50010, USA",IDOTRR
1588,-93.6280961,42.0258624,"318 N Russell Ave, Ames, IA 50010, USA",IDOTRR
1589,-93.6259941,42.02553349999999,"1114 N 4th St, Ames, IA 50010, USA",IDOTRR
1590,-93.6266022,42.0253963,"1123 N 3rd St, Ames, IA 50010, USA",IDOTRR
1591,-93.6295974,42.0242671,"206 N Riverside Dr, Ames, IA 50010, USA",IDOTRR
1592,-93.62775979999999,42.02501609999999,"1218 N 3rd St, Ames, IA 50010, USA",IDOTRR
1593,-93.6275678,42.0249821,"1214 N 3rd St, Ames, IA 50010, USA",IDOTRR
1594,-93.62710919999999,42.0245061,"211 N Hazel Ave, Ames, IA 50010, USA",IDOTRR
1595,-93.62734119999999,42.024261,"1207 N 2nd St, Ames, IA 50010, USA",IDOTRR
1596,-93.62753909999999,42.0242548,"1211 N 2nd St, Ames, IA 50010, USA",IDOTRR
1597,-93.627737,42.0242485,"1215 N 2nd St, Ames, IA 50010, USA",IDOTRR
1598,-93.62618119999999,42.024987,"1118 N 3rd St, Ames, IA 50010, USA",IDOTRR
1599,-93.6255205,42.0242798,"1103 N 2nd St, Ames, IA 50010, USA",IDOTRR
1600,-93.6266287,42.0242448,"1127 N 2nd St, Ames, IA 50010, USA",IDOTRR
1601,-93.62870679999999,42.0231941,"107 N Russell Ave, Ames, IA 50010, USA",IDOTRR
1602,-93.63191309999999,42.0307812,"Ames, IA, USA",IDOTRR
1603,-93.629575,42.0233165,"112 N Riverside Dr, Ames, IA 50010, USA",IDOTRR
1604,-93.62753909999999,42.0238298,"1212 N 2nd St, Ames, IA 50010, USA",IDOTRR
1605,-93.6281242,42.023328,"108 N Russell Ave, Ames, IA 50010, USA",IDOTRR
1606,-93.6263912,42.0238273,"1124 N 2nd St, Ames, IA 50010, USA",IDOTRR
1607,-93.63191309999999,42.0307812,"Ames, IA, USA",IDOTRR
